lake_ID,sampling_date,lake_name,latitude,longitude,province,ecozone,area,size_class,hi_index,hi_class,altitude,utc,shoreline_length,ecoprovince,watershed_area,area_agriculture,area_forestry,area_mines,area_natlandscapes,area_pasture,area_urban,area_water,fraction_agriculture,fraction_forestry,fraction_mines,fraction_natlandscapes,fraction_pasture,fraction_urban,fraction_water,max_depth,circularity,area_carbonitic,area_evaporites,area_potential_carbonates,fraction_carbonitic,fraction_evaporites,fraction_potential_carbonates,rbr_chla_mean_tube,rbr_chla_mean_bottom,do_percenttsaturation_bottom,do_concentration_bottom,do_percenttsaturation_tube,do_concentration_tube,rbr_salinity_tube,rbr_salinity_bottom,rbr_salinity_hypolimnion,rbr_conductivity_tube,rbr_conductivity_bottom,rbr_conductivity_hypolimnion,rbr_specific_conductance_tube,rbr_specific_conductance_bottom,rbr_specific_conductance_hypolimnion,rbr_sea_pressure_mean_tube,rbr_sea_pressure_mean_bottom,rbr_sound_velocity_mean_tube,rbr_sound_velocity_mean_bottom,rbr_temperature_mean_tube,rbr_temperature_mean_bottom,rbr_temperature_mean_watercolumn,rbr_temperature_mean_top0.5m,rbr_temperature_mean_top1m,rbr_temperature_mean_topmost,rbr_temperature_mean_epilimnion,rbr_temperature_mean_hypolimnion,stratification,doc,dic,tss,spm_mineral,spm_organic,ph_epilimnion,ph_hypolimnion,tp_tube,tp_bottom,tn_tube,tn_bottom,tntp_ratio,srp_epilimnion,srp_hypolimnion,colour,chloride,sulfate,calcium,potassium,magnesium,sodium,secchi_am_index,secchi_pm_optics,air_temperature_am_index,relative_humidity_am_index,atm_pressure_am_index,wind_speed_max_am_index,wind_speed_avg_am_index,air_temperature_pm_optics,relative_humidity_pm_optics,atm_pressure_pm_optics,wind_speed_max_pm_optics,wind_speed_avg_pm_optics,bruntvaisala_max,bruntvaisala_mean,centerbuoyancy,temperature_mean_7d,temperature_mean_30d,precipitation_total_7d,precipitation_total_30d,solar_radiation_net_7d,solar_radiation_net_30d,windspeed_mean_7d,windspeed_mean_30d,heating_degdays_mean_7d,heating_degdays_total_7d,cooling_degdays_mean_7d,cooling_degdays_total_7d,heating_degdays_mean_30d,heating_degdays_total_30d,cooling_degdays_mean_30d,cooling_degdays_total_30d,population,fraction_fire,area_fire,fraction_fire_6yrs,area_fire_6yrs,chla
04-618,8/7/2019,Chan Lake,61.890891,-116.542274,Northwest Territories,Taiga Plains,0.79663,medium,0.003565,low,224,-7,4456,Great Bear Lowlands,33.71783939,0,0.005142636,0,24.13296284,0,0.083768135,9.495965784,0,1.53E-04,0,0.715732777,0,0.002484386,0.281630317,1.8,0.504168,0,0,33.71783943,0,0,1,7.323806,7.145258,102.651939,9.933489,102.585375,9.928082,0.335173,0.335273,0.094238,0.562297,0.562473,0.183136,683.217541,683.415533,206.158065,0.780537,0.992683,1468.901125,1468.905298,15.733665,15.734636,15.7,15.7,15.7,15.7,15.733665,15.734636,mixed,40.89,23.985,NA,NA,NA,8.65,8.47,26.25,54.87,0.815950865,0.330262365,31.08384248,18.5802823,40.06292181,30.83575507,103.1315,207.52,71.19790909,7.137142857,38.90236364,19.1265625,0.95,0.95,12.3,100,991.9,2.6,1.9,12.2,100,992.4,2.2,2.1,0,0,2.614982174,15.98681902,17.91396124,0.182842365,0.366495708,4767576.107,5893806.248,2.430604603,2.080411977,1.631777809,11.42244466,0.150646101,1.054522705,1.567437888,47.02313665,1.456204156,43.68612467,0,0,0,100,33.71783939,4.707950857
04-619,8/5/2019,NA,62.556145,-116.433386,Northwest Territories,Taiga Plains,0.139027,small,0.020524,low,252,-7,1571.6,Great Bear Lowlands,10.88186823,0,0.104583416,0,9.217562594,0,0.141944709,1.417777515,0,0.009610796,0,0.847056994,0,0.013044149,0.130288061,0.65,0.707346,0,10.88186819,0,0,1,0,2.026794155,3.486732,96.226872,9.458937,93.080368,9.192717,0.837356168,0.100001,0.094238,1.31063567,0.183136,0.183136,1647.280732,206.158065,206.158065,0.116745,2.58105,1464.483427,1468.905298,14.30030879,15.9368965,14.3,14.3,14.3,14.3,14.30030879,14.8990555,mixed,32.295,16.205,NA,NA,NA,8.11,8.47,10.94,54.87,0.550144865,0.330262365,50.28746481,17.34551663,40.06292181,19.40787314,11.5215,878.7,322.5779091,2.687142857,52.38236364,9.4765625,1.9,2.0625,12.7,88.7,984.5,7.5,5.7,10.5,100,985.5,7.5,5.4,1.34E-04,1.05E-04,2.614982174,16.9190947,17.2489571,0.141315332,0.447483539,5266724.702,6045536.837,2.353480662,2.320259267,1.085965983,7.601761881,0.019681513,0.137770589,1.965667394,58.97002182,1.243752848,37.31258545,0,0,0,100.0000004,10.88186828,1.837504934
04-620,8/8/2019,NA,61.998774,-116.330501,Northwest Territories,Taiga Plains,0.657526,medium,0.018808,low,209,-7,3440.8,Great Bear Lowlands,3.841577518,0,0,0,2.916343387,0,0.055900898,0.869333233,0,0,0,0.759152555,0,0.014551548,0.226295898,1.3,0.697931,0,0,3.84157749,0,0,1,2.176479,2.147029,99.585234,9.919882,99.610566,9.92205,0.569032,0.569047,0.094238,0.909375,0.909382,0.183136,1137.961177,1137.990048,206.158065,0.337121,0.42014,1464.813247,1464.811172,14.483201,14.482353,14.5,14.5,14.5,14.5,14.483201,14.482353,mixed,51.7225,22.9525,NA,NA,NA,8.63,8.47,16.07,54.87,0.780875365,0.330262365,48.59211979,14.78445317,40.06292181,29.85389042,29.6615,484.58,98.17790909,9.627142857,90.22236364,31.4165625,1.9,2.0625,9.7,100,995.1,6.2,5.5,12.1,100,994.8,5.3,3.4,2.79E-05,2.79E-05,2.614982174,14.84459984,17.70700493,0.215729219,0.395187589,4285495.875,5772936.036,2.511659815,2.102424171,2.80548677,19.63840739,0.072707113,0.508949788,1.682337926,50.47013779,1.401296929,42.03890788,0,0,0,99.43522412,3.819881215,0.7945648
04-621,8/9/2019,NA,61.930612,-116.520168,Northwest Territories,Taiga Plains,0.419718,small,0.046946,moderate,223,-7,2559.2,Great Bear Lowlands,1.149377354,0,0,0,0.632896105,0,0.031175832,0.485305417,0,0,0,0.550642574,0,0.027124105,0.422233321,1.4,0.805311,0,0,1.149377343,0,0,1,4.056226,3.860532,97.247179,9.825334,97.242677,9.825135,0.598881,0.598825,0.094238,0.934754,0.934632,0.183136,1195.113446,1195.006047,206.158065,0.565526,0.565526,1461.667473,1461.659621,13.594057,13.592386,13.6,13.6,13.6,13.6,13.594057,13.592386,mixed,69.7875,28.595,NA,NA,NA,8.29,8.47,24.94,54.87,0.438800865,0.330262365,16.95252554,30.10579983,40.06292181,22.15018069,57.3215,439.05,72.84790909,18.96714286,112.3923636,37.0865625,0.85,0.85,11.3,91.5,990.1,7.1,5.8,10,100,990.4,7.1,4.2,0,0,2.614982174,14.0827256,17.8044306,0.1692926,0.395928468,4049837.067,5735054.55,2.703714728,2.162718321,3.624448649,25.37114054,0.092750767,0.649255371,1.609036738,48.27110214,1.456204156,43.68612467,0,0,0,99.99999954,1.149377348,2.771182985
04-622,8/11/2019,NA,59.798928,-122.523299,British Columbia,Taiga Plains,0.078111,small,0,low,481,-8,1256,Hay-Slave Lowlands,1.347120829,0,0,0,1.196936145,0,0,0.150184685,0,0,0,0.888514318,0,0,0.111485682,1.2,0.622249,0,0,1.347120808,0,0,1,8.327982,9.112872,103.04287,9.81945,103.134168,9.821765,0.051287,0.051015,0.094238,0.083874,0.083329,0.183136,103.572797,103.006659,206.158065,0.390703,0.554375,1466.149424,1465.997896,15.042063,14.998111,15,15.1,15,15.1,15.042063,14.998111,mixed,33.56,7.9225,NA,NA,NA,7.46,8.47,41.89,54.87,0.245652365,0.330262365,5.864224517,8.504081342,40.06292181,209.5390482,4.5415,23.49,19.08790909,0.137142857,2.575363636,1.5465625,1.9,2.0625,11.5,75.6,960,1.7,1,18.3,100,956.9,0.6,0.3,5.18E-04,3.26E-04,0.636070821,12.84609084,15.9951338,0.137980478,1.30801792,4380961.247,5405176.145,1.93932428,1.719071415,5.254261253,36.77982877,0.483413551,3.383894857,2.52338687,75.70160611,0.57524821,17.25744629,0,0,0,0,0,9.754919066
04-623,8/12/2019,Parker Lake,58.822968,-122.901342,British Columbia,Boreal Plains,0.62639,medium,0.037944,low,394,-8,3126.7,Hay-Slave Lowlands,13.6554371,0.237929312,0.014775204,0,12.49177833,0,0.247662919,0.663291339,0.017423779,0.001082002,0,0.914784216,0,0.018136579,0.048573424,1.2,0.805168,0,0,13.65543709,0,0,1,14.241528,11.934197,124.323323,11.298792,123.940009,11.254273,0.177241,0.177,0.189057,0.315305,0.316263,0.29479,366.541362,366.042587,393.274235,0.577454,0.577454,1475.226916,1475.869019,17.681606,17.87973,17.8,18.1,17.8,18.1,17.681606,17.87973,mixed,30.4425,11.35,4.19451412,1.015833333,2.66407748,8.77,7.665,77.77,83.53575618,1.134208365,0.46700147,14.58413739,14.37036272,34.63591915,90.14946941,33.8015,99.05,45.65790909,3.627142857,12.10236364,11.6965625,0.55,0.55,16.6,75.6,970,3,1.3,22.5,84.2,969.8,2.6,1.7,0.00244016,0.00244016,2.26528856,13.10913811,16.71181681,0.142757935,1.335459244,4343702.335,5359871.309,1.637214423,1.486078096,4.492585064,31.44809545,0,0,1.852193798,55.56581395,0.582579007,17.4773702,44,0,0,0,0,12.13008818
04-624,8/13/2019,NA,58.623863,-122.693773,British Columbia,Boreal Plains,0.193301,small,0.063918,low,481,-8,1814.4,Hay-Slave Lowlands,0.407894621,0,0,0,0.185053312,0,0.012635821,0.210205488,0,0,0,0.453679217,0,0.030978151,0.515342632,1.8,0.737836,0,0,0.407894622,0,0,1,13.116194,14.111182,93.622,8.412189,94.01521,8.427312,0.025892,0.025853,0.189057,0.038915,0.038855,0.29479,44.969152,44.826182,393.274235,0.857734,1.013843,1475.934303,1476.169189,17.953347,18.025479,18,18.1,18,18.1,17.953347,18.025479,mixed,22.5375,1.655,4.19451412,1.015833333,2.66407748,7.37,7.665,34.22,83.53575618,0.242768865,0.46700147,7.094356078,5.260372816,34.63591915,176.729837,5.9315,20.58,6.318909091,0.197142857,1.250363636,1.6465625,1.05,1.05,16.9,92.9,963.1,2.7,1.5,22.2,65.4,961.4,3.7,2.3,0.002093366,7.86E-04,1.319246982,13.29504956,16.55670033,0.150328355,1.299621363,4585348.542,5371220.822,1.643298914,1.488131559,4.654006704,32.57804693,0,0,1.931730457,57.95191371,0.518314548,15.54943644,0,0,0,0,0,5.941756642
06-036,8/10/2017,Lac des Rapides,50.313788,-66.428761,Quebec,Boreal Shield,5.77445,large,0.010787,low,78,-4,24608.7,Eastern Boreal Shield,519.3282193,0,9.699183995,0,463.1583061,0,0.254067439,46.21666178,0,0.018676405,0,0.891841207,0,4.89E-04,0.088993165,66,0.083357,0,0,0,0,0,0,3.716417,3.158504,79.861094,10.242483,92.809908,8.549146,0.01317,0.009292,0.009292,0.011441,0.012134,0.012134,12.899489,19.856652,19.856652,1.187327,62.194442,1479.528976,1425.52522,19.07875,4.638732,6.6,19.1,19.1,19.1,18.9,5,stratified,13.095,0.21,1.079526664,0.272151027,0.807375637,7.61,7.08,8.362236684,16.50145412,0.057250527,0.068354527,6.846317458,1.472213268,4.186265659,110.2528425,0.768571429,0.753235294,0.6755,0.24,0.215,0.613,1.45,1.4,19.9,63,1009.8,5.4,3.9,19.9,63,1009.8,5,4.6,0.005106413,2.39E-04,6.826717113,15.89896164,16.51871334,0.600732134,0.85799619,4011026.726,6253910.514,2.816520645,2.909770497,2.086071668,14.60250168,0,0,1.605269661,48.15808983,0.118805754,3.564172618,6,0,0,0,0,1.065956445
06-066,8/12/2017,NA,49.869455,-68.732763,Quebec,Boreal Shield,0.416603,small,0.017305,low,289,-4,7700.4,Eastern Boreal Shield,51.73781007,0,0.227832773,0,43.49428388,0,0.654001849,7.361691561,0,0.004403603,0,0.840667277,0,0.012640694,0.142288426,13,0.0838,0,0,0,0,0,0,4.0293,2.453761,65.070499,7.830671,94.700173,8.737307,0.014555,0.008797,0.008797,0.015428,0.010729,0.010729,17.98612,16.862973,16.862973,1.014575,11.178358,1474.615733,1430.590966,17.551667,5.957798,10.2,17.8,17.7,17.9,17.4,6.7,stratified,8.0525,0.685,1.85625,0.875,0.98125,6.4,5.7,13.71534519,16.50145412,0.083121527,0.106922027,6.060476485,2.015023746,4.321968278,72.83615805,0.718571429,0.668235294,1.539,0.2895,0.345,1.295,2.65,2.7,17.3,100,980.5,1.5,1.3,17.3,100,980.5,0.5,0.4,0.006867858,0.001103729,3.795651393,14.35624084,16.13938442,0.482339078,0.9153879,3430787.946,5573846.889,2.300654789,2.216892816,3.396196965,23.77337875,0.084035728,0.588250097,2.19829514,65.94885419,0.308952832,9.268584951,0,0,0,0,0,1.335347698
06-071,8/13/2017,Lac Parenthèses,50.365341,-68.818863,Quebec,Boreal Shield,1.875561,medium,0.121097,moderate,548,-4,16253.3,Eastern Boreal Shield,6.875913394,0,0.698741007,0,3.720146535,0,0.211337464,2.245688389,0,0.101621554,0,0.541040342,0,0.030735911,0.326602192,17,0.069553,0,0,0,0,0,0,2.184995,1.438511,61.257844,7.365731,99.321196,8.958799,0.01027,0.005704,0.005704,0.006198,0.007081,0.007081,7.369228,11.667985,11.667985,0.862737,13.278687,1471.722116,1423.733477,16.682216,4.415894,10.4,16.7,16.7,16.7,16.6,4.9,stratified,5.1025,0.1925,0.770833333,0.116666667,0.654166667,6.15,5.65,8.711811667,16.50145412,0.025,0.062213027,2.869667178,1.200808028,2.015023746,43.1851025,0.015,0.338235294,0.69,0.2565,0.165,0.3075,3.2,3.4,20,75.6,942.4,2.7,0.3,20,75.6,942.4,5.1,3.2,0.006926892,8.06E-04,6.488606931,12.75214493,14.73374481,0.424823353,1.065409198,3341114.991,5281142.454,2.20489143,2.259473073,5.089304352,35.62513046,0,0,3.358635122,100.7590537,0.06429145,1.92874349,0,0,0,0,0,1.12755904
06-080,8/15/2017,Lac Jérôme,48.248292,-69.637829,Quebec,Boreal Shield,0.159765,small,0.014111,low,106,-4,1908.1,Eastern Boreal Shield,26.48358362,0,0.24177524,0,22.45670953,0,0.202256415,3.582842436,0,0.009129249,0,0.847948293,0,0.007637049,0.135285409,11,0.551427,0,0,0,0,0,0,1.4036155,2.516707,60.18892,6.949047,104.600361,9.1961685,0.0323685,0.026712,0.026712,0.0534835,0.0374865,0.0374865,58.0887355,54.742715,54.742715,0.8733385,8.925139,1484.984442,1441.426589,20.8492895,8.5117565,16,20.9,20.9,20.9,20.6,8.3,stratified,4.005,2.1625,1.41,0.45,0.96,7.13,7.13,6.410104837,16.50145412,0.069697027,0.085975027,10.87299331,1.607915887,1.743618507,12.4398731,8.42005291,2.153235294,4.2235,0.418,0.51,5.8175,5.75,4.4,20.4,83,998.5,2.2,1,20.4,83,998.5,1.3,0.9,0.007089065,0.00191593,5.690408087,15.25025103,16.27190899,0.188596175,0.379342316,5026204.929,6112144.367,2.912306994,3.282195177,2.930849638,20.51594747,0,0,1.865931922,55.97795766,0.16254748,4.876424408,43,0,0,0,0,1.120234774
06-083,8/19/2017,Lac Saint-Antoine,47.534528,-70.232947,Quebec,Boreal Shield,0.272092,small,0.16382,moderate,249,-4,2990.7,Southern Boreal Shield,7.082073113,0.124621899,0.088125,0.02375,4.752623593,1.774827622,0.03375,0.284375,0.01759681,0.01244339,0.003353538,0.671078019,0.250608486,0.004765554,0.040154203,4,0.382266,0,0,7.08207311,0,0,1,4.113738,3.20114,97.361706,8.916895,105.45037,9.467316,0.03683,0.036849,0.04,0.061256,0.060541,0.060541,69.399993,69.985959,69.985959,0.89195,3.296699,1478.842625,1475.930521,18.855858,17.935478,18.5,18.9,18.9,18.9,18.8,17.9,stratified,5.67,6.55,3.646355799,0.18338558,3.462970219,7.61,7.08,31.30553253,16.50145412,0.166618027,0.197273999,5.322318886,3.423781176,4.122834422,24.14088991,2.00005291,2.633235294,8.747,0.637,1.33,2.815,1.95,2.35,16.5,100,980.5,0.7,0.5,16.5,100,980.5,0,0,0.001492237,5.89E-04,2.72509302,16.67119724,17.05532246,0.178461779,0.438535237,5296795.369,6073922.114,2.544109737,2.474938203,1.361879803,9.53315862,0.124910518,0.874373627,1.371936052,41.15808156,0.468874652,14.06623955,45,0,0,0,0,4.954330949
06-085,8/18/2017,Lac Nairne,47.685661,-70.349677,Quebec,Boreal Shield,2.456499,medium,0.089799,moderate,219,-4,6690.1,Southern Boreal Shield,28.31436755,0.09625,0.716220211,0.0175,21.8111531,2.384907522,0.640530491,2.647806224,0.003399334,0.025295293,6.18E-04,0.770321042,0.084229588,0.022622101,0.093514581,11,0.689711,0,0,0,0,0,0,3.1627475,1.46358,1.138988,0.125496,112.36853,10.027822,0.0569215,0.0683735,0.0683735,0.101909,0.1024485,0.1024485,113.5891615,143.531904,143.531904,0.881416,9.3838655,1481.250566,1447.57759,19.6163585,10.017508,16.7,19.6,19.6,19.6,19.5,10,stratified,5.55,10.74,5.24,0.35,4.89,7.61,7.08,50.28266969,16.50145412,0.238261027,0.108369527,4.738432316,7.793588182,284.5032133,22.08940219,6.30005291,2.593235294,15.81,0.577,1.425,5.0975,1.25,1.4,17.1,100,989.5,2.4,2,17.1,100,989.5,3.8,3.1,0.00656887,0.001450136,7.066648137,16.53056216,16.78804709,0.150787609,0.562772183,5101046.024,5814292.784,2.198803801,2.027349759,1.460471616,10.22330132,0.025696836,0.179877853,1.571235568,47.13706703,0.439549527,13.1864858,417,0,0,0,0,13.39632
06-095,8/24/2017,Lac Simoncouche,48.231271,-71.251055,Quebec,Boreal Shield,0.838487,medium,0.03746,low,339,-4,10251.5,Southern Boreal Shield,25.09269861,0,0.983223185,0,20.75917044,0,0.335429168,3.014875822,0,0.039183637,0,0.827299238,0,0.0133676,0.120149525,7,0.092905,0,0,0,0,0,0,2.219465,4.651663,95.900916,8.732337,98.9914,8.789597,0.061817,0.086126,0.086126,0.109993,0.151172,0.151172,124.568675,176.015578,176.015578,0.807266,4.827355,1478.926008,1476.574437,18.873797,18.124569,18.6,18.9,18.9,18.9,18.9,18.124569,stratified,5.97875,5.625,2.684456929,0.661672909,2.02278402,7.78,7.08,23.78771801,16.50145412,0.129149527,0.197273999,5.42925248,9.070916386,4.122834422,20.47467933,18.01857143,3.083235294,10.49,0.39,1.25,11.07,2.25,1.95,12.5,100,970.5,3.2,1.6,12.5,100,970.5,4.4,2.5,0.01101173,0.001623646,5.19024637,16.50508461,16.0107541,0.779842169,1.55963585,3968943.976,4535373.131,2.823892445,2.349406771,1.803067489,12.62147242,0.212705739,1.488940175,2.254529889,67.63589668,0.266986211,8.009586335,0,0,0,0,0,2.610872676
06-096,8/25/2017,Lac Saint-Charles,46.948182,-71.392515,Quebec,Boreal Shield,3.570082,medium,0.115273,moderate,152,-4,20542.8,Southern Boreal Shield,172.1454031,0.004375,3.863674444,0.266913117,144.8537881,0.937784634,16.51409736,5.70477041,2.54E-05,0.02244425,0.00155051,0.841461843,0.005447631,0.095931097,0.033139255,16,0.073376,0,0,0,0,0,0,7.3401995,1.035622,2.270007,0.265099,93.3491605,8.6532775,0.04739,0.034193,0.034193,0.0813485,0.048439,0.048439,93.244275,71.73634,71.73634,1.027036,15.4467195,1477.155392,1439.417478,18.320929,7.9978685,12.2,18.3,18.3,18.3,18.3,8.5,stratified,14.695,3.555,3.36,1.51,1.85,7.12,6.22,53.54255132,16.50145412,0.202649027,0.196648027,3.784822015,6.18012098,7.928043782,45.77108381,12.83857143,3.743235294,6.88,0.65,1.3,7.53,1.5,1.45,14.9,100,1001,7.2,4.9,14.9,100,1001,3.3,2.2,0.003990881,7.84E-04,6.332173384,17.610952,17.81554322,0.806247307,1.698091315,3817158.607,5067193.974,2.667540499,2.133033547,0.907440131,6.352080917,0.652754756,4.569283295,0.955192841,28.65578524,0.813565551,24.40696653,12563,0,0,0,0,6.677494542
06-100,8/21/2017,Lac Élie-Gagnon,48.721602,-71.671653,Quebec,Boreal Shield,0.115117,small,0.257317,high,167,-4,1384.1,Eastern Boreal Shield,4.120569325,0.780300865,0.08429711,0,2.716474556,0.104375,0.099225433,0.335896361,0.189367246,0.020457637,0,0.659247386,0.025330238,0.024080515,0.081516979,21,0.755141,0,0,0,0,0,0,0.768617,0.692136,-0.31451,-0.040048,106.242955,9.577768,0.029654,0.0488,0.0488,0.047042,0.064821,0.064821,52.753777,107.32206,107.32206,1.009389,17.906207,1480.336412,1423.192136,19.332171,4.266572,9.4,19.4,19.4,19.4,19,5,stratified,1.2825,4.8775,0.885,0.17,0.715,7.61,6.65,5.816371895,16.50145412,0.210770527,0.025,36.23745709,4.432198177,7.726360382,4.632830269,1.568571429,1.783235294,6.0715,0.8445,0.685,2.37,4.7,4.45,22.1,86.9,993.5,3.8,2.3,22.1,86.9,993.5,4.4,2.9,0.007731976,8.92E-04,5.40455037,16.34141484,16.64314073,0.531697885,1.50583759,4014835.619,4541673.301,2.671717246,2.471368449,1.947171039,13.63019727,0.008842232,0.061895625,1.733179131,51.99537392,0.300347218,9.01041654,118,0,0,0,0,1.00848064
06-101,8/16/2017,Lac Maupertuis,50.418743,-71.734219,Quebec,Boreal Shield,14.184478,large,0.041272,low,528,-4,42664.1,Eastern Boreal Shield,210.9391072,0,15.11155854,0,168.0323603,0,0.003125,27.79206345,0,0.071639435,0,0.796591786,0,1.48E-05,0.131753964,21,0.076172,0,0,0,0,0,0,4.18138,2.719182,78.012801,8.462227,98.704374,9.153035,0.01219,0.009583,0.009583,0.011214,0.010336,0.010336,13.600153,14.926561,14.926561,0.927208,18.648224,1468.786379,1443.145894,15.815075,8.899187,13.3,15.8,15.8,15.8,15.8,9.1,stratified,5.97875,0.4675,1.71,0.59,1.12,6.65,6.01,7.71884947,16.50145412,0.070636527,0.090085527,9.151173018,2.011997374,3.423781176,84.62668825,0.298571429,0.918235294,1.3085,0.2775,0.365,0.5965,2.5,2.05,8.5,100,951,5.4,2.4,8.5,100,951,6,4.8,0.003421266,4.09E-04,12.29485178,12.19078525,13.15773847,0.702023481,1.762980764,3537172.326,4614008.946,2.27115599,2.359769335,5.693454034,39.85417824,0,0,4.819154006,144.5746202,0.044200439,1.326013183,0,0,0,0,0,0.832666738
06-102,8/17/2017,Lac Froget,50.732795,-71.771475,Quebec,Boreal Shield,3.11079,medium,0.22922,moderate,539,-4,23598.1,Eastern Boreal Shield,20.84191727,0,7.456398435,0,8.808337487,0,0,4.577181351,0,0.357759717,0,0.422626065,0,0,0.219614217,13,0.038112,0,0,0,0,0,0,3.465144,3.664459,98.274501,9.236082,98.196019,9.219874,0.012052,0.012066,0.047996,0.011208,0.011266,0.0653665,13.745647,13.830237,102.9582875,0.641686,9.459236,1467.12963,1467.119108,15.335942,15.292249,15.3,15.3,15.3,15.3,15.335942,15.292249,mixed,13.545,0.49,1.605,0.72,0.885,6.59,7.08,7.280254955,16.50145412,0.081050527,0.197273999,11.13292426,2.549819775,4.122834422,91.6950698,0.218571429,0.603235294,1.247,0.5405,0.26,0.594,2.25,1.9,13,100,953,3.3,1.2,13,100,953,4.6,3,3.25E-05,8.27E-06,4.744088455,12.35211952,13.16708614,0.953210575,2.160219786,3864569.582,4305418.608,2.957352654,2.915589443,5.634152839,39.43906988,0,0,4.790243857,143.7073157,0.056825222,1.704756673,0,0,0,0,0,1.352012373
06-103,8/22/2017,Lac à la Croix,48.395105,-71.773708,Quebec,Boreal Shield,0.720739,medium,0.47903,high,156,-4,9314.2,Eastern Boreal Shield,10.01515648,2.602742582,0.034173014,0,3.077590387,3.339349883,0.091299758,0.87000086,0.259880371,0.00341213,0,0.30729329,0.333429626,0.009116159,0.086868424,34,0.104398,0,0,0,0,0,0,4.530574,1.521596,-0.401204,-0.051372,105.545551,9.407882,0.073753,0.076996,0.076996,0.135218,0.10041,0.10041,150.028339,167.566896,167.566896,1.098302,30.335801,1481.939763,1422.282176,19.831634,4.016964,7.8,19.8,19.8,19.8,19.8,4.5,stratified,9.2675,17.8225,2.18,0.57,1.61,8.41,7.1,15.1028917,16.50145412,0.195218027,0.483536527,12.92587081,1.474174973,19.7601366,17.9307816,1.608571429,4.379235294,22.14,1.979,2.75,2.364,3.25,3,18.1,100,992.8,1.8,0.7,18.1,100,992.8,4,3.4,0.006983855,5.39E-04,6.465543398,16.82104463,17.17444837,0.281034645,1.136427652,3844253.083,4471087.764,3.418014326,3.089977451,1.502768834,10.51938184,0.359220032,2.514540227,1.383655311,41.50965932,0.511084552,15.33253657,177,0,0,0,0,2.830112391
06-104,8/20/2017,Lac Vouzier,48.407729,-71.78678,Quebec,Boreal Shield,0.12174,small,0.912251,high,147,-4,1946.7,Eastern Boreal Shield,0.68743542,0.393220705,0,0,0.044406521,0.012333785,0.126381475,0.111092934,0.57201112,0,0,0.064597371,0.017941737,0.18384487,0.161604902,37,0.403687,0,0,0,0,0,0,0.601555,5.042117,8.128528,0.981319,103.816939,9.504023,0.147563,0.188928,0.188928,0.267829,0.254695,0.254695,305.517619,395.785589,395.785589,1.020891,10.696954,1477.980844,1432.479289,18.542326,6.338229,12.8,18.6,18.6,18.6,18.5,6.9,stratified,2.59,35.7375,1.2,0.333333333,0.866666667,8.29,7.51,6.709573128,16.50145412,0.100763527,0.301175527,15.01787447,9.407055385,82.21476289,3.178967627,8.478571429,17.22323529,43.275,1.859,7.405,7.689,5.85,5.95,19.7,87.8,993.8,5.1,1.9,19.7,87.8,993.8,4.6,3.9,0.010112396,0.001293319,5.786914466,16.40917894,16.88909219,0.253658863,1.155992099,4232287.988,4591253.791,3.203035142,3.09939659,1.616895276,11.31826693,0.002503477,0.017524338,1.530605113,45.91815338,0.443431163,13.3029349,137,0,0,0,0,1.531732552
06-124,7/11/2017,Lac de l'Achigan,45.943917,-73.977427,Quebec,Boreal Shield,5.456538,large,0.060316,moderate,209,-4,19426.9,Southern Boreal Shield,98.87524468,0,0.198085367,0.0575,82.68575448,0,5.157175982,10.77672885,0,0.002003387,5.82E-04,0.836263463,0,0.052158414,0.108993195,23.7,0.132384,0,0,0,0,0,0,1.16994,1.115622,81.452196,9.462824,104.171037,8.739939,0.030721,0.026647,0.026647,0.050876,0.037087,0.037087,53.227234,55.460969,55.460969,1.130754,14.268144,1490.363142,1437.958717,22.687184,7.656978,14.3,22.8,22.8,22.8,22.4,8.4,stratified,4.0675,3.3,1.07,0.495,0.575,7.63,6.91,12.40957662,16.50145412,0.025,0.164520527,2.014573161,1.646942269,2.752041164,18.6034417,4.98005291,3.353235294,4.958,0.327,1.04,3.3085,2.75,2.9325,28.1,58.9,987.6,1.5,0.9,28.1,58.9,987.6,10,7,0.01080743,0.001533143,6.244648764,19.14744039,18.34741075,0.354528194,1.982960311,5313288.321,5369764.929,2.082922372,2.30857683,0.070923905,0.496467336,1.116928954,7.818502681,0.776968888,23.30906665,1.154622519,34.63867556,3038,0,0,0,0,1.787436089
